,location,size,total_sqft,bath,price
3883,Others,2,1050.0,2.0,43.0
3884,Others,6,2400.0,7.0,110.0
3885,Others,2,1000.0,1.0,55.0
3886,Others,2,1200.0,2.0,50.0
3887,Others,2,1313.0,2.0,58.27
3888,Others,2,936.0,2.0,42.0
3889,Others,1,1050.0,1.0,70.0
3890,Others,3,1200.0,2.0,80.0
3891,Others,3,1464.0,3.0,56.0
3892,Others,2,1256.0,2.0,60.0
3893,Others,2,1020.0,2.0,37.0
3894,Others,2,830.0,2.0,34.0
3895,Others,2,1520.0,2.0,62.0
3896,Others,3,2300.0,3.0,80.0
3897,Others,1,400.0,1.0,14.0
3898,Others,2,946.0,2.0,38.0
3899,Others,2,860.0,1.0,43.0
3900,Others,2,1200.0,2.0,70.0
3901,Others,3,1700.0,3.0,80.0
3902,Others,2,1100.0,2.0,60.0
3903,Others,2,1300.0,2.0,79.0
3904,Others,2,1311.0,2.0,48.0
3905,Others,3,1400.0,2.0,55.0
3906,Others,3,1942.0,3.0,102.0
3907,Others,2,1000.0,2.0,53.0
3908,Others,2,950.0,2.0,45.0
3909,Others,2,1022.0,2.0,52.0
3910,Others,2,990.0,2.0,44.55
3911,Others,3,1533.0,3.0,85.0
3912,Others,3,1475.0,3.0,70.0
3913,Others,2,1135.0,2.0,55.0
3914,Others,2,1452.55,2.0,110.0
3915,Others,3,2357.0,3.0,151.0
3916,Others,3,1411.0,3.0,91.72
3917,Others,2,1200.0,3.0,44.0
3918,Others,2,1350.0,2.0,67.5
3919,Others,3,1100.0,3.0,78.0
3920,Others,2,1240.0,2.0,43.79
3921,Others,2,1175.0,2.0,48.27
3922,Others,4,4000.0,4.0,170.0
3923,Others,3,1945.0,3.0,120.0
3924,Others,3,1465.0,2.0,74.72
3925,Others,3,1360.0,2.0,59.27
3926,Others,3,1150.0,2.0,75.0
3927,Others,3,1200.0,3.0,74.0
3928,Others,3,1229.0,3.0,86.03
3929,Others,2,1030.0,2.0,61.0
3930,Others,1,600.0,1.0,32.0
3931,Others,3,1520.0,3.0,80.0
3932,Others,4,3000.0,4.0,240.0
3933,Others,2,1050.0,2.0,38.0
3934,Others,2,1315.0,2.0,90.0
3935,Others,2,1210.0,2.0,72.0
3936,Others,3,1215.0,3.0,42.2
3937,Others,4,30000.0,4.0,2100.0
3938,Others,3,1445.0,3.0,64.0
3939,Others,2,1170.0,2.0,68.0
3940,Others,2,1600.0,2.0,110.0
3941,Others,2,955.0,1.0,34.01
3942,Others,3,1370.0,2.0,75.0
3943,Others,2,1187.0,2.0,45.0
3944,Others,2,1100.0,2.0,38.45
3945,Others,3,1700.0,3.0,97.0
3946,Others,3,1900.0,3.0,160.0
3947,Others,3,1360.0,3.0,55.0
3948,Others,2,1100.0,2.0,75.0
3949,Others,3,1929.0,3.0,115.0
3950,Others,4,3161.0,4.0,214.0
3951,Others,2,1020.0,2.0,40.0
3952,Others,2,1100.0,2.0,70.0
3953,Others,3,1455.0,2.0,56.0
3954,Others,4,4200.0,4.0,255.0
3955,Others,2,1200.0,2.0,55.0
3956,Others,1,700.0,1.0,41.0
3957,Others,3,1300.0,2.0,49.0
3958,Others,2,1400.0,2.0,67.0
3959,Others,2,1200.0,2.0,53.0
3960,Others,3,1535.0,3.0,55.0
3961,Others,3,3000.0,3.0,250.0
3962,Others,2,1100.0,2.0,61.0
3963,Others,3,1360.0,2.0,65.0
3964,Others,2,1165.0,2.0,75.0
3965,Others,3,1272.0,4.0,75.0
3966,Others,2,965.0,2.0,45.0
3967,Others,3,1000.0,2.0,65.0
3968,Others,2,1121.0,2.0,43.72
3969,Others,3,1306.0,2.0,58.0
3970,Others,3,2401.0,3.0,185.0
3971,Others,2,1225.0,2.0,47.0
3972,Others,1,890.0,1.0,75.0
3973,Others,2,1110.0,2.0,51.0
3974,Others,2,1300.0,2.0,54.0
3975,Others,3,1690.0,3.0,100.0
3976,Others,2,799.0,2.0,38.0
3977,Others,3,1355.0,3.0,61.0
3978,Others,2,1350.0,2.0,90.0
3979,Others,3,1460.0,3.0,88.0
3980,Others,3,1685.0,3.0,95.0
3981,Others,1,800.0,1.0,52.0
3982,Others,4,4000.0,5.0,280.0
3983,Others,2,1100.0,2.0,53.0
3984,Others,5,2000.0,4.0,103.0
3985,Others,2,1147.0,2.0,54.0
3986,Others,3,2100.0,3.0,75.0
3987,Others,3,1215.0,2.0,46.5
3988,Others,1,461.82,1.0,31.7
3989,Others,3,1500.0,2.0,85.0
3990,Others,2,1065.0,2.0,50.0
3991,Others,2,1205.0,2.0,42.18
3992,Others,2,1260.0,2.0,75.0
3993,Others,2,1199.0,2.0,50.0
3994,Others,10,12000.0,12.0,525.0
3995,Others,3,1950.0,3.0,130.0
3996,Others,2,1326.0,2.0,62.17
3997,Others,4,4051.0,4.0,345.0
3998,Others,3,2100.0,3.0,170.0
3999,Others,3,1991.0,3.0,160.0
4000,Others,2,1234.0,2.0,61.0
4001,Others,3,1200.0,3.0,66.0
4002,Others,2,1069.0,2.0,55.0
4003,Others,2,1375.0,2.0,105.0
4004,Others,3,1693.0,3.0,108.0
4005,Others,2,1160.0,2.0,41.75
4006,Others,2,900.0,2.0,45.0
4007,Others,2,1175.0,2.0,48.0
4008,Others,2,1200.0,2.0,50.0
4009,Others,2,600.0,2.0,23.0
4010,Others,2,1364.0,2.0,70.0
4011,Others,3,1150.0,2.0,77.5
4012,Others,2,1110.0,2.0,41.0
4013,Others,2,1156.0,2.0,49.5
4014,Others,2,1058.0,2.0,60.0
4015,Others,3,1500.0,2.0,65.0
4016,Others,2,1400.0,2.0,65.0
4017,Others,2,1166.0,2.0,53.0
4018,Others,2,900.0,2.0,46.0
4019,Others,3,1190.0,3.0,55.0
4020,Others,3,1500.0,3.0,65.0
4021,Others,3,1460.0,2.0,73.0
4022,Others,3,1080.0,2.0,75.0
4023,Others,3,2400.0,2.0,150.0
4024,Others,2,1125.0,2.0,75.0
4025,Others,3,1596.0,3.0,95.0
4026,Others,3,1639.0,3.0,123.0
4027,Others,2,920.0,2.0,37.0
4028,Others,3,1372.0,2.0,90.0
4029,Others,2,885.0,2.0,40.0
4030,Others,3,1490.0,2.0,59.6
4031,Others,4,1650.0,4.0,99.0
4032,Others,2,925.0,2.0,63.0
4033,Others,4,1200.0,3.0,95.0
4034,Others,2,1200.0,2.0,79.0
4035,Others,3,1570.0,3.0,115.0
4036,Others,6,2400.0,6.0,130.0
4037,Others,3,1680.0,3.0,85.0
4038,Others,2,1464.0,2.0,56.0
4039,Others,2,1200.0,2.0,50.0
4040,Others,1,705.0,1.0,36.5
4041,Others,3,1340.0,3.0,77.0
4042,Others,3,1800.0,3.0,70.0
4043,Others,2,925.0,2.0,42.0
4044,Others,2,1230.0,2.0,57.0
4045,Others,2,1100.0,2.0,39.5
4046,Others,3,3259.0,3.0,270.0
4047,Others,4,3200.0,3.0,190.0
4048,Others,2,970.0,2.0,40.0
4049,Others,1,596.0,1.0,42.0
4050,Others,16,10000.0,16.0,550.0
4051,Others,3,1405.0,2.0,70.0
4052,Others,3,1800.0,3.0,65.0
4053,Others,3,1750.0,3.0,149.0
4054,Others,3,1360.0,2.0,65.0
4055,Others,2,985.0,2.0,63.0
4056,Others,3,1490.0,2.0,88.0
4057,Others,2,620.0,1.0,25.0
4058,Others,4,4428.0,4.0,255.0
4059,Others,2,1301.0,2.0,55.0
4060,Others,1,650.0,1.0,30.0
4061,Others,3,1500.0,2.0,89.99
4062,Others,1,910.0,1.0,42.0
4063,Others,3,2000.0,3.0,85.0
4064,Others,1,532.0,1.0,22.49
4065,Others,3,1060.0,3.0,62.0
4066,Others,2,902.0,2.0,42.0
4067,Others,3,1374.0,2.0,70.0
4068,Others,4,2145.0,4.0,125.0
4069,Others,2,1080.0,2.0,55.0
4070,Others,2,1000.0,2.0,80.0
4071,Others,2,1240.0,2.0,52.6
4072,Others,3,1500.0,2.0,97.0
4073,Others,3,1865.0,4.0,140.0
4074,Others,2,1200.0,2.0,49.0
4075,Others,4,3500.0,4.0,245.0
4076,Others,2,1203.0,2.0,59.86
4077,Others,3,1600.0,3.0,76.0
4078,Others,2,1134.0,2.0,40.0
4079,Others,3,1320.0,2.0,73.0
4080,Others,2,1100.0,2.0,56.1
4081,Others,5,2400.0,5.0,120.0
4082,Others,2,675.0,3.0,52.0
4083,Others,3,1801.0,3.0,139.0
4084,Others,3,1350.0,2.0,65.0
4085,Others,2,2400.0,2.0,160.0
4086,Others,2,1150.0,2.0,75.0
4087,Others,3,1400.0,2.0,62.0
4088,Others,3,1488.0,2.0,60.0
4089,Others,9,4500.0,9.0,166.0
4090,Others,3,1853.0,3.0,82.0
4091,Others,2,861.0,2.0,35.0
4092,Others,2,1256.0,2.0,62.8
4093,Others,3,1390.0,2.0,80.0
4094,Others,3,1550.0,2.0,90.0
4095,Others,2,1080.0,2.0,39.0
4096,Others,4,1500.0,4.0,110.0
4097,Others,3,1531.0,3.0,72.0
4098,Others,2,1200.0,2.0,55.0
4099,Others,2,900.0,2.0,70.0
4100,Others,4,1200.0,6.0,70.0
4101,Others,1,750.0,2.0,50.0
4102,Others,3,1605.0,2.0,85.0
4103,Others,2,1205.0,2.0,60.0
4104,Others,2,1200.0,3.0,46.14
4105,Others,2,1125.0,2.0,44.0
4106,Others,2,1200.0,2.0,70.0
4107,Others,3,1904.0,3.0,155.0
4108,Others,1,813.0,1.0,39.0
4109,Others,4,3884.0,4.0,240.0
4110,Others,3,1630.0,2.0,97.78
4111,Others,4,2425.0,4.0,173.0
4112,Others,2,1150.0,2.0,56.0
4113,Others,2,1141.0,2.0,49.0
4114,Others,2,936.0,2.0,43.0
4115,Others,2,1280.0,2.0,75.0
4116,Others,1,500.0,1.0,24.0
4117,Others,2,1100.0,2.0,50.0
4118,Others,2,1200.0,2.0,100.0
4119,Others,3,1265.0,2.0,82.0
4120,Others,4,3200.0,5.0,150.0
4121,Others,2,1196.0,2.0,56.81
4122,Others,3,1850.0,3.0,98.0
4123,Others,4,2360.0,4.0,150.0
4124,Others,2,1030.0,2.0,77.25
4125,Others,2,1512.0,1.0,65.01
4126,Others,3,2000.0,3.0,160.0
4127,Others,3,1575.0,3.0,93.0
4128,Others,3,1300.0,2.0,70.0
4129,Others,2,975.0,2.0,50.0
4130,Others,2,1380.0,2.0,75.0
4131,Others,2,1000.0,2.0,45.0
4132,Others,2,1080.0,2.0,45.0
4133,Others,3,3100.0,3.0,250.0
4134,Others,2,1190.0,2.0,100.0
4135,Others,3,1827.0,3.0,100.0
4136,Others,3,1500.0,3.0,95.0
4137,Others,2,1180.0,2.0,63.0
4138,Others,3,1300.0,3.0,47.0
4139,Others,3,1155.0,2.0,60.0
4140,Others,3,1540.0,3.0,68.0
4141,Others,3,1645.0,3.0,95.0
4142,Others,3,1200.0,2.0,55.0
4143,Others,2,1097.0,2.0,65.0
4144,Others,2,620.0,2.0,22.0
4145,Others,2,1355.0,2.0,75.0
4146,Others,3,2000.0,3.0,85.0
4147,Others,2,1280.0,2.0,49.75
4148,Others,2,4200.0,1.0,160.0
4149,Others,2,1215.0,2.0,49.85
4150,Others,2,1076.0,2.0,52.0
4151,Others,2,2080.0,2.0,150.0
4152,Others,2,1505.0,2.0,90.0
4153,Others,3,1200.0,3.0,95.75
4154,Others,3,1810.0,4.0,148.0
4155,Others,3,1530.0,2.0,97.0
4156,Others,3,1500.0,3.0,70.0
4157,Others,4,2000.0,5.0,80.0
4158,Others,3,2000.0,3.0,85.0
4159,Others,3,1600.0,3.0,72.0
4160,Others,2,1400.0,2.0,80.0
4161,Others,2,745.0,2.0,50.0
4162,Others,3,1460.0,3.0,70.0
4163,Others,2,1355.0,2.0,95.0
4164,Others,1,833.0,1.0,49.0
4165,Others,2,1037.0,2.0,36.28
4166,Others,2,1220.0,2.0,68.0
4167,Others,3,1545.0,3.0,85.0
4168,Others,2,780.0,2.0,35.0
4169,Others,2,1350.0,2.0,110.0
4170,Others,3,1200.0,2.0,68.0
4171,Others,2,1150.0,2.0,49.0
4172,Others,2,1096.0,2.0,48.0
4173,Others,2,1094.0,2.0,44.0
4174,Others,2,1100.0,2.0,49.0
4175,Others,3,1200.0,3.0,85.0
4176,Others,2,1086.0,2.0,47.5
4177,Others,2,1150.0,2.0,74.0
4178,Others,3,1440.0,3.0,65.8
4179,Others,2,1200.0,2.0,75.0
4180,Others,3,1225.0,3.0,60.0
4181,Others,3,1550.0,2.0,60.0
4182,Others,3,1650.0,3.0,75.0
4183,Others,2,1113.0,2.0,46.0
4184,Others,3,1800.0,2.0,72.0
4185,Others,4,1350.0,4.0,85.0
4186,Others,2,935.0,2.0,32.73
4187,Others,5,2500.0,5.0,120.0
4188,Others,2,1140.0,2.0,52.0
4189,Others,2,1050.0,2.0,40.0
4190,Others,3,1758.0,3.0,95.0
4191,Others,3,909.0,2.0,40.0
4192,Others,2,1200.0,3.0,85.0
4193,Others,3,1800.0,3.0,140.0
4194,Others,2,1000.0,2.0,48.0
4195,Others,2,1095.0,2.0,38.52
4196,Others,4,3900.0,4.0,333.0
4197,Others,3,2400.0,4.0,200.0
4198,Others,3,1645.0,3.0,87.5
4199,Others,2,1252.0,2.0,55.0
4200,Others,3,2600.0,3.0,140.0
4201,Others,2,950.0,2.0,60.0
4202,Others,4,2107.0,4.0,95.0
4203,Others,3,1450.0,3.0,68.0
4204,Others,3,2431.0,3.0,100.0
4205,Others,2,1155.0,2.0,56.0
4206,Others,2,1450.0,2.0,62.63
4207,Others,2,1365.0,3.0,60.0
4208,Others,3,1402.0,2.0,85.0
4209,Others,3,1550.0,3.0,75.0
4210,Others,4,5000.0,4.0,290.0
4211,Others,3,2000.0,3.0,85.0
4212,Others,2,1100.0,2.0,45.0
4213,Others,2,814.0,2.0,55.0
4214,Others,2,1100.0,2.0,44.0
4215,Others,2,830.0,2.0,37.0
4216,Others,3,1590.0,3.0,120.0
4217,Others,2,1100.0,2.0,48.0
4218,Others,3,1230.0,2.0,53.51
4219,Others,3,1450.0,2.0,89.6
4220,Others,2,1367.0,2.0,62.0
4221,Others,2,1340.0,2.0,77.0
4222,Others,3,1745.0,3.0,77.0
4223,Others,3,1665.0,3.0,105.0
4224,Others,2,1220.0,2.0,48.79
4225,Others,2,1210.0,2.0,76.0
4226,Others,2,1100.0,2.0,46.0
4227,Others,3,1286.0,3.0,67.0
4228,Others,2,1141.0,2.0,40.0
4229,Others,2,1140.0,2.0,45.0
4230,Others,2,1065.0,2.0,58.0
4231,Others,3,1082.0,2.0,42.0
4232,Others,3,1636.0,3.0,97.0
4233,Others,2,1120.0,2.0,40.0
4234,Others,3,1200.0,3.0,72.0
4235,Others,3,1500.0,2.0,65.0
4236,Others,2,1100.0,2.0,47.0
4237,Others,2,1000.0,1.0,75.0
4238,Others,3,1388.0,3.0,69.99
4239,Others,2,1176.0,2.0,44.0
4240,Others,2,1170.0,2.0,86.0
4241,Others,4,4830.0,5.0,390.0
4242,Others,2,1103.0,2.0,55.0
4243,Others,3,1600.0,3.0,64.0
4244,Others,2,1100.0,2.0,55.0
4245,Others,3,2065.0,3.0,130.0
4246,Others,2,1250.0,2.0,59.0
4247,Others,2,1115.0,2.0,46.0
4248,Others,2,1130.0,2.0,52.0
4249,Others,1,450.0,1.0,25.0
4250,Others,2,1100.0,2.0,85.0
4251,Others,2,966.0,2.0,49.0
4252,Others,5,4400.0,4.0,350.0
4253,Others,3,1550.0,2.0,79.0
4254,Others,3,1540.0,2.0,70.0
4255,Others,2,1070.0,2.0,38.9
4256,Others,2,1041.0,2.0,36.44
4257,Others,3,1150.0,2.0,60.0
4258,Others,3,1508.0,3.0,75.0
4259,Others,2,1110.0,2.0,58.0
4260,Others,3,1950.0,3.0,90.0
4261,Others,2,1080.0,2.0,62.0
4262,Others,2,999.0,2.0,43.66
4263,Others,2,1127.0,2.0,55.0
4264,Others,3,1200.0,3.0,96.25
4265,Others,3,1250.0,2.0,65.0
4266,Others,4,2631.0,3.0,200.0
4267,Others,2,830.0,2.0,60.0
4268,Others,2,1500.0,2.0,88.0
4269,Others,3,1518.0,3.0,76.0
4270,Others,3,1495.0,2.0,75.0
4271,Others,2,856.0,2.0,48.0
4272,Others,2,1143.0,2.0,62.0
4273,Others,1,600.0,1.0,43.0
4274,Others,4,7500.0,4.0,425.0
4275,Others,2,925.0,2.0,48.0
4276,Others,2,1100.0,2.0,52.0
4277,Others,3,1200.0,3.0,70.0
4278,Others,2,1016.0,2.0,45.9
4279,Others,3,1800.0,3.0,88.0
4280,Others,2,1062.0,2.0,47.0
4281,Others,3,1477.0,2.0,80.0
4282,Others,3,1793.0,3.0,98.0
4283,Others,2,620.0,2.0,23.0
4284,Others,2,1020.0,2.0,62.0
4285,Others,2,1165.0,2.0,47.0
4286,Others,2,1100.0,2.0,43.5
4287,Others,4,1440.0,4.0,88.0
4288,Others,3,2250.0,3.0,113.0
4289,Others,3,1200.0,2.0,75.0
4290,Others,2,985.0,2.0,55.0
4291,Others,3,1700.0,2.0,68.5
4292,Others,5,2000.0,4.0,99.0
4293,Others,3,1643.0,3.0,75.0
4294,Others,2,1030.0,2.0,80.0
4295,Others,3,1852.0,2.0,95.0
4296,Others,2,1150.0,2.0,69.0
4297,Others,4,2600.0,3.0,95.0
4298,Others,3,1350.0,2.0,68.0
4299,Others,3,1500.0,2.0,90.0
4300,Others,2,900.0,2.0,55.0
4301,Others,2,850.0,2.0,35.0
4302,Others,2,1250.0,2.0,60.0
4303,Others,2,970.0,2.0,35.0
4304,Others,2,1148.0,2.0,59.0
4305,Others,3,1350.0,3.0,60.0
4306,Others,2,1100.0,2.0,78.0
4307,Others,2,1180.0,2.0,74.0
4308,Others,3,4510.0,4.0,200.0
4309,Others,3,1540.0,3.0,85.0
4310,Others,3,2000.0,3.0,120.0
4311,Others,3,2000.0,3.0,145.0
4312,Others,2,850.0,2.0,42.0
4313,Others,4,2230.0,4.0,130.0
4314,Others,4,2200.0,5.0,100.0
4315,Others,3,1519.0,3.0,67.23
4316,Others,4,3160.0,4.0,206.0
4317,Others,2,922.0,2.0,70.0
4318,Others,2,850.0,2.0,72.0
4319,Others,2,1200.0,1.0,65.0
4320,Others,3,1442.0,3.0,56.24
4321,Others,2,1233.0,2.0,100.0
4322,Others,3,1840.0,3.0,85.0
4323,Others,2,1100.0,2.0,57.0
4324,Others,2,1040.0,2.0,46.79
4325,Others,2,1200.0,2.0,53.0
4326,Others,4,2050.0,3.0,100.0
4327,Others,2,800.0,2.0,30.0
4328,Others,3,1936.0,3.0,110.0
4329,Others,3,1652.5,3.0,90.0
4330,Others,3,2159.0,3.0,110.0
4331,Others,2,700.0,2.0,43.0
4332,Others,3,1365.0,3.0,99.0
4333,Others,6,1800.0,3.0,105.0
4334,Others,2,850.0,2.0,35.0
4335,Others,2,708.0,1.0,55.0
4336,Others,3,1680.0,3.0,135.0
4337,Others,2,990.0,2.0,58.0
4338,Others,2,1240.0,2.0,100.0
4339,Others,3,1810.0,3.0,118.0
4340,Others,2,1265.0,2.0,58.0
4341,Others,2,1035.0,2.0,44.0
4342,Others,6,2800.0,4.0,100.0
4343,Others,3,1430.0,3.0,78.65
4344,Others,2,600.0,2.0,30.0
4345,Others,1,1200.0,2.0,45.0
4346,Others,2,1090.0,2.0,45.0
4347,Others,4,1260.0,4.0,65.0
4348,Others,2,1000.0,2.0,36.0
4349,Others,3,1760.0,2.0,116.0
4350,Others,4,3317.5,5.0,268.5
4351,Others,2,1410.0,2.0,75.0
4352,Others,5,2400.0,5.0,93.0
4353,Others,3,1200.0,2.0,75.6
4354,Others,4,2100.0,4.0,150.0
4355,Others,2,1200.0,2.0,52.5
4356,Others,3,1539.0,3.0,60.0
4357,Others,2,920.0,2.0,46.0
4358,Others,4,1550.0,4.0,120.0
4359,Others,2,905.0,2.0,50.0
4360,Others,3,1455.0,2.0,55.0
4361,Others,1,550.0,1.0,23.0
4362,Others,2,1060.0,2.0,53.0
4363,Others,3,1080.0,2.0,75.0
4364,Others,3,1570.0,3.0,78.0
4365,Others,3,1537.0,3.0,110.0
4366,Others,3,1750.0,3.0,150.0
4367,Others,2,1020.0,2.0,48.0
4368,Others,2,1191.0,2.0,90.0
4369,Others,2,865.0,2.0,35.11
4370,Others,4,2100.0,4.0,90.0
4371,Others,2,1000.0,2.0,42.0
4372,Others,2,1225.0,2.0,47.0
4373,Others,2,830.0,2.0,40.0
4374,Others,3,1685.0,3.0,60.0
4375,Others,2,827.0,2.0,45.0
4376,Others,2,1050.0,2.0,50.0
4377,Others,2,1060.0,2.0,49.27
4378,Others,2,1261.0,2.0,61.0
4379,Others,2,1100.0,2.0,46.0
4380,Others,4,3400.0,4.0,190.0
4381,Others,2,1180.0,2.0,56.0
4382,Others,2,1205.0,2.0,70.0
4383,Others,2,1250.0,2.0,58.0
4384,Others,3,1424.0,2.0,55.0
4385,Others,3,1250.0,3.0,55.0
4386,Others,3,2200.0,4.0,160.0
4387,Others,2,1230.0,2.0,55.0
4388,Others,3,1540.0,3.0,76.0
4389,Others,3,1900.0,3.0,155.0
4390,Others,2,1200.0,1.0,95.0
4391,Others,2,1060.0,2.0,37.0
4392,Others,2,1100.0,2.0,61.0
4393,Others,3,1942.0,3.0,155.0
4394,Others,3,1200.0,4.0,80.0
4395,Others,2,1400.0,2.0,60.0
4396,Others,2,1330.0,2.0,64.0
4397,Others,3,1515.0,3.0,90.0
4398,Others,3,1464.0,3.0,56.0
4399,Others,2,1206.0,2.0,53.0
4400,Others,4,1200.0,4.0,95.0
4401,Others,2,1250.0,2.0,58.0
4402,Others,2,625.0,2.0,24.0
4403,Others,2,1464.0,2.0,56.0
4404,Others,3,1300.0,3.0,64.0
4405,Others,1,1200.0,1.0,69.0
4406,Others,3,1717.0,3.0,99.0
4407,Others,3,2099.0,3.0,95.0
4408,Others,1,1200.0,1.0,48.0
4409,Others,3,1430.0,2.0,78.65
4410,Others,3,2108.0,3.0,85.0
4411,Others,2,1190.0,2.0,70.0
4412,Others,2,900.0,2.0,41.0
4413,Others,4,2690.0,4.0,185.0
4414,Others,3,1594.0,3.0,99.0
4415,Others,2,1250.0,2.0,68.0
4416,Others,2,1290.0,1.0,77.5
4417,Others,2,1150.0,2.0,48.0
4418,Others,2,1200.0,2.0,75.0
4419,Others,2,1065.0,2.0,45.0
4420,Others,2,750.0,2.0,36.0
4421,Others,3,2070.0,3.0,135.0
4422,Others,3,1600.0,2.0,75.0
4423,Others,2,1100.0,2.0,38.49
4424,Others,2,800.0,2.0,55.0
4425,Others,2,900.0,1.0,44.0
4426,Others,3,1480.0,2.0,125.0
4427,Others,3,2010.0,3.0,125.0
4428,Others,3,1504.0,2.0,100.0
4429,Others,3,1500.0,3.0,72.0
4430,Others,3,1280.0,2.0,48.0
4431,Others,2,900.0,2.0,45.0
4432,Others,2,1095.0,2.0,38.33
4433,Others,2,1145.0,2.0,58.4
4434,Others,3,1862.0,3.0,120.0
4435,Others,3,2700.0,3.0,200.0
4436,Others,3,1677.0,3.0,98.0
4437,Others,8,2500.0,8.0,95.0
4438,Others,3,1490.0,2.0,115.0
4439,Others,3,1550.0,3.0,59.0
4440,Others,3,1740.0,3.0,120.0
4441,Others,2,1020.0,2.0,60.0
4442,Others,2,1492.0,2.0,65.0
4443,Others,3,1431.0,3.0,65.0
4444,Others,2,690.0,2.0,42.0
4445,Others,3,1520.0,3.0,111.0
4446,Others,3,1391.0,2.0,64.5
4447,Others,4,1200.0,4.0,86.0
4448,Others,2,1250.0,2.0,90.0
4449,Others,3,1464.0,3.0,56.0
4450,Others,2,900.0,2.0,33.0
4451,Others,2,1230.0,2.0,70.0
4452,Others,3,1600.0,3.0,95.0
4453,Others,1,600.0,2.0,23.0
4454,Others,2,1200.0,2.0,85.0
4455,Others,2,1200.0,2.0,45.0
4456,Others,3,2000.0,4.0,130.0
4457,Others,3,995.0,2.0,34.82
4458,Others,2,1000.0,2.0,44.0
4459,Others,2,1175.0,2.0,79.0
4460,Others,2,1200.0,2.0,43.0
4461,Others,2,1112.0,2.0,68.0
4462,Others,2,990.0,2.0,35.0
4463,Others,2,1107.0,2.0,40.0
4464,Others,2,1158.0,2.0,75.0
4465,Others,4,3200.0,4.0,200.0
4466,Others,2,1200.0,2.0,90.0
4467,Others,2,1266.67,2.0,69.0
4468,Others,3,1800.0,3.0,90.0
4469,Others,2,2000.0,2.0,160.0
4470,Others,3,1464.0,3.0,56.0
4471,Others,3,1800.0,3.0,95.0
4472,Others,3,1410.0,3.0,65.0
4473,Others,2,1230.0,2.0,75.0
4474,Others,2,1080.0,2.0,44.8
4475,Others,8,3150.0,5.0,145.0
4476,Others,2,2400.0,2.0,135.0
4477,Others,2,880.0,2.0,48.0
4478,Others,2,1150.0,2.0,45.0
4479,Others,2,1194.0,2.0,55.0
4480,Others,3,2000.0,3.0,90.0
4481,Others,2,1025.0,2.0,42.5
4482,Others,2,1022.0,2.0,57.0
4483,Others,2,1200.0,2.0,76.0
4484,Others,2,1200.0,1.0,54.0
4485,Others,2,950.0,2.0,38.0
4486,Others,3,1605.0,3.0,100.0
4487,Others,3,1542.0,3.0,98.0
4488,Others,2,1012.0,2.0,42.0
4489,Others,2,1333.0,2.0,77.27
4490,Others,2,1050.0,2.0,70.0
4491,Others,3,2000.0,3.0,105.0
4492,Others,2,1075.0,2.0,55.0
4493,Others,2,1069.0,2.0,55.0
4494,Others,3,1200.0,3.0,99.0
4495,Others,2,1007.0,2.0,43.0
4496,Others,6,4250.0,6.0,150.0
4497,Others,2,1000.0,2.0,60.0
4498,Others,3,5720.0,3.0,350.0
4499,Others,2,1012.0,2.0,59.0
4500,Others,3,1280.0,2.0,49.0
4501,Others,2,925.0,2.0,35.0
4502,Others,2,600.0,2.0,39.0
4503,Others,3,1240.0,2.0,65.0
4504,Others,2,1100.0,2.0,55.0
4505,Others,3,1700.0,3.0,111.0
4506,Others,2,1340.0,2.0,65.0
4507,Others,2,1200.0,2.0,54.0
4508,Others,3,1780.0,3.0,110.0
4509,Others,5,1800.0,4.0,68.0
4510,Others,3,900.0,2.0,65.0
4511,Others,2,946.0,2.0,45.0
4512,Others,3,1540.0,3.0,85.0
4513,Others,3,1610.0,2.0,64.4
4514,Others,3,1439.0,3.0,57.23
4515,Others,3,1435.0,2.0,60.0
4516,Others,3,1717.0,3.0,120.0
4517,Others,3,1409.0,2.0,62.0
4518,Others,2,1250.0,2.0,50.0
4519,Others,2,1225.0,2.0,65.0
4520,Others,3,1750.0,3.0,75.0
4521,Others,3,1504.0,2.0,102.0
4522,Others,2,1116.0,2.0,49.8
4523,Others,4,1800.0,4.0,145.0
4524,Others,4,3000.0,4.0,240.0
4525,Others,2,1150.0,2.0,60.0
4526,Others,3,1625.0,3.0,92.0
4527,Others,2,1180.0,2.0,50.0
4528,Others,2,1272.0,2.0,51.5
4529,Others,3,1490.0,2.0,92.0
4530,Others,4,2400.0,5.0,140.0
4531,Others,2,1044.0,2.0,60.0
4532,Others,3,1595.0,3.0,70.39
4533,Others,3,1640.0,3.0,84.0
4534,Others,2,1200.0,2.0,54.0
4535,Others,2,959.0,2.0,42.5
4536,Others,2,1141.0,2.0,55.0
4537,Others,2,1200.0,2.0,43.2
4538,Others,3,1240.0,2.0,65.0
4539,Others,2,1293.0,2.0,75.0
4540,Others,3,1885.0,3.0,90.0
4541,Others,2,860.0,2.0,65.5
4542,Others,3,1374.0,2.0,88.0
4543,Others,2,1250.0,2.0,60.0
4544,Others,2,1110.0,2.0,52.0
4545,Others,3,1350.0,3.0,48.6
4546,Others,4,2000.0,2.0,160.0
4547,Others,1,834.0,1.0,62.0
4548,Others,4,2000.0,4.0,135.0
4549,Others,2,900.0,2.0,35.0
4550,Others,2,1000.0,2.0,46.0
4551,Others,2,1200.0,2.0,52.0
4552,Others,2,1280.0,2.0,90.0
